,gaia_source_id,mass_interp
248,1030621937191776640,0.8852682436118546
249,1032590818919837440,1.324558785401156
250,1032921119085055104,1.2010983514662927
251,1033488806386636160,1.942522409963018
252,1034551488670580864,0.831107916786905
253,1037154891687777152,0.9773451520544786
254,1037281232445663232,1.1692569586923787
255,1038095072911959168,0.8830213931502197
256,1041423642502956672,0.8229571975367265
257,1042622625573715328,1.3013464849117435
258,515661062125772160,1.3173993073940242
259,2728034514839279616,0.8158724103619585
260,2728214426725030144,0.9131455152981139
261,416839087322534784,1.5218926365446985
262,417026485333898752,0.8763952781699826
263,417366818546231296,1.0727913272764917
264,417560951068376064,1.0107261287382494
265,417636538191527296,1.0754437061201096
266,6022422285135868288,1.200319724522707
267,6022482105448477184,0.8624087934741714
268,5712792251608177280,0.8380910700846811
269,886299937852341632,0.8886868411115509
270,887342962069913600,1.3798690121984751
271,6455706351244284032,0.9272715189101423
272,6460841345422640128,0.8962066222144636
273,6462472711440897024,0.843072639013411
274,423148875320108032,1.1405597829210459
275,424269861785401984,0.9303179970586671
276,5454798445211359232,0.8846786457916335
277,5455190799063874432,1.271506631712055
278,5455279069232339328,1.2785679293723082
279,5455603837479232768,1.3341204084599467
280,5458153188329576576,0.8135702452320481
281,5458505654823989760,0.9708370655167935
282,5459102552198676096,0.9459034767205737
283,1488726791116245632,1.2955351311390766
284,1488816951069815680,0.8868179155299092
285,1490438868159358592,1.100935744176639
286,1500688820495583488,0.941110246302091
287,1501850042213336448,0.9167929326766866
288,1507749201270687232,1.343439987812494
289,1507749201270687232,1.343439987812494
290,1507924161058805760,1.0339419874022207
291,1511727333122255744,1.7667891986806057
292,1516560893614222208,1.0319494580396305
293,6761925356126422656,1.3297665827446596
294,6762145498965155584,1.12123812706508
295,6762262047188352768,1.1570945059700972
296,5720119775048457856,1.985778013917876
297,5720134171778701056,0.8998037431858784
298,5720134171778701056,0.8998037431858784
299,3145354638496391296,0.960117359822335
300,3148331944186132224,1.0020380334433292
301,3149565596231547776,0.8805774552902815
302,5232053126199809920,0.8237312111330621
303,4231697651727433088,0.9257154537808334
304,4104078234860234880,1.1367774576273098
305,1170567742815983488,0.8665182559949226
306,1171444397180133120,0.97387393729361
307,1172340086840027264,0.8329885014414306
308,1174376107496755840,1.072200468645424
309,1177524898344469376,0.9845929328701599
310,1177894682144478336,1.1683749539815134
311,1179640088134099456,1.7796806528386162
312,1179711315871815040,1.187277717848714
313,1181046810182752640,1.067027841080453
314,1184595896278132736,1.2057739355781334
315,1185405342994726400,1.0772535180997092
316,1185643009304885248,1.0637306819660133
317,1185845933624038144,0.8085070482872666
