# t(year) ,phi(rad), x(mas), pllx_al, pllx_ac
2.018546901846165611e+03,2.771500349044799805e+00,4.039733436043123049e+01,-4.973925129895448438e-01,7.177783216382949139e-01
2.018814172180059586e+03,-5.083130598068237305e-01,-2.619440701242856662e+01,4.685398157924702267e-01,7.174264776220500295e-01
2.018814172180059586e+03,-5.083130598068237305e-01,-2.619410701346098236e+01,4.685398157924702267e-01,7.174264776220500295e-01
2.018814172180059586e+03,-5.083130598068237305e-01,-2.594610561186734543e+01,4.685398157924702267e-01,7.174264776220500295e-01
2.018814172180059586e+03,-5.083130598068237305e-01,-2.597757959904094704e+01,4.685398157924702267e-01,7.174264776220500295e-01
2.018814172180059586e+03,-5.083130598068237305e-01,-2.621413653334028382e+01,4.685398157924702267e-01,7.174264776220500295e-01
2.018814172180059586e+03,-5.083130598068237305e-01,-2.630273786884482945e+01,4.685398157924702267e-01,7.174264776220500295e-01
2.018814172180059586e+03,-5.083130598068237305e-01,-2.626682929339814976e+01,4.685398157924702267e-01,7.174264776220500295e-01
2.018814172180059586e+03,-5.083130598068237305e-01,-2.624383088278698395e+01,4.685398157924702267e-01,7.174264776220500295e-01
2.018814172180059586e+03,-5.083130598068237305e-01,-2.612201018882262815e+01,4.685398157924702267e-01,7.174264776220500295e-01
2.018814374788866417e+03,-5.052006840705871582e-01,-2.642158865981497939e+01,4.657416665413418033e-01,7.197771594949009533e-01
2.018814374788866417e+03,-5.052006840705871582e-01,-2.605024719963365598e+01,4.657416665413418033e-01,7.197771594949009533e-01
2.018814374788866417e+03,-5.052006840705871582e-01,-2.649534025022050798e+01,4.657416665413418033e-01,7.197771594949009533e-01
2.018814374788866417e+03,-5.052006840705871582e-01,-2.612175909586010292e+01,4.657416665413418033e-01,7.197771594949009533e-01
2.018814374788866417e+03,-5.052006840705871582e-01,-2.625092328078073933e+01,4.657416665413418033e-01,7.197771594949009533e-01
2.018814374788866417e+03,-5.052006840705871582e-01,-2.634604636742795236e+01,4.657416665413418033e-01,7.197771594949009533e-01
2.018814374788866417e+03,-5.052006840705871582e-01,-2.624014262964818300e+01,4.657416665413418033e-01,7.197771594949009533e-01
2.018814374788866417e+03,-5.052006840705871582e-01,-2.641387973287825019e+01,4.657416665413418033e-01,7.197771594949009533e-01
2.018814374788866417e+03,-5.052006840705871582e-01,-2.626803926405093037e+01,4.657416665413418033e-01,7.197771594949009533e-01
2.018862086513147915e+03,5.606645941734313965e-01,-7.161018244213863682e+01,-6.311742991735467267e-01,7.080625939050431139e-01
2.018862086513147915e+03,5.606645941734313965e-01,-7.163332048051663037e+01,-6.311742991735467267e-01,7.080625939050431139e-01
2.018862086513147915e+03,5.606645941734313965e-01,-7.163428171348432727e+01,-6.311742991735467267e-01,7.080625939050431139e-01
2.018862086513147915e+03,5.606645941734313965e-01,-7.179171054849444999e+01,-6.311742991735467267e-01,7.080625939050431139e-01
2.018862086513147915e+03,5.606645941734313965e-01,-7.187832240028586739e+01,-6.311742991735467267e-01,7.080625939050431139e-01
2.018862086513147915e+03,5.606645941734313965e-01,-7.190509327541788309e+01,-6.311742991735467267e-01,7.080625939050431139e-01
2.018862086513147915e+03,5.606645941734313965e-01,-7.194786880052348010e+01,-6.311742991735467267e-01,7.080625939050431139e-01
2.018862086513147915e+03,5.606645941734313965e-01,-7.195924756878881112e+01,-6.311742991735467267e-01,7.080625939050431139e-01
2.018862086513147915e+03,5.606645941734313965e-01,-7.159018017245816168e+01,-6.311742991735467267e-01,7.080625939050431139e-01
2.018955090857491541e+03,-1.332570433616638184e+00,1.756192237715189464e+01,6.987622076866683019e-01,7.084341479214171233e-01
2.018955090857491541e+03,-1.332570433616638184e+00,1.745878961513880512e+01,6.987622076866683019e-01,7.084341479214171233e-01
2.018955090857491541e+03,-1.332570433616638184e+00,1.728141373507610012e+01,6.987622076866683019e-01,7.084341479214171233e-01
2.018955090857491541e+03,-1.332570433616638184e+00,1.749160134673793721e+01,6.987622076866683019e-01,7.084341479214171233e-01
2.018955090857491541e+03,-1.332570433616638184e+00,1.758495650891910245e+01,6.987622076866683019e-01,7.084341479214171233e-01
2.018955090857491541e+03,-1.332570433616638184e+00,1.762628059277790982e+01,6.987622076866683019e-01,7.084341479214171233e-01
2.018955090857491541e+03,-1.332570433616638184e+00,1.752439000602640107e+01,6.987622076866683019e-01,7.084341479214171233e-01
2.018955090857491541e+03,-1.332570433616638184e+00,1.727898670951893934e+01,6.987622076866683019e-01,7.084341479214171233e-01
2.018955090857491541e+03,-1.332570433616638184e+00,1.744928120544071959e+01,6.987622076866683019e-01,7.084341479214171233e-01
2.018955293461518522e+03,-1.334188103675842285e+00,1.737281524672014754e+01,6.992206930833649858e-01,7.077969294996143690e-01
2.018955293461518522e+03,-1.334188103675842285e+00,1.754174212122591570e+01,6.992206930833649858e-01,7.077969294996143690e-01
2.018955293461518522e+03,-1.334188103675842285e+00,1.771739228870109173e+01,6.992206930833649858e-01,7.077969294996143690e-01
2.018955293461518522e+03,-1.334188103675842285e+00,1.741952430326525558e+01,6.992206930833649858e-01,7.077969294996143690e-01
2.018955293461518522e+03,-1.334188103675842285e+00,1.731556635665373278e+01,6.992206930833649858e-01,7.077969294996143690e-01
2.018955293461518522e+03,-1.334188103675842285e+00,1.758867686602186708e+01,6.992206930833649858e-01,7.077969294996143690e-01
2.018955293461518522e+03,-1.334188103675842285e+00,1.763173803457883082e+01,6.992206930833649858e-01,7.077969294996143690e-01
2.018955293461518522e+03,-1.334188103675842285e+00,1.715636024734818932e+01,6.992206930833649858e-01,7.077969294996143690e-01
2.018955293461518522e+03,-1.334188103675842285e+00,1.751357227197536304e+01,6.992206930833649858e-01,7.077969294996143690e-01
2.019060438775844432e+03,-5.348443388938903809e-01,-3.142381049714217411e+01,-4.135785427901488287e-01,7.089775611525536148e-01
2.019060438775844432e+03,-5.348443388938903809e-01,-3.130319497933724193e+01,-4.135785427901488287e-01,7.089775611525536148e-01
2.019060438775844432e+03,-5.348443388938903809e-01,-3.136367534502884524e+01,-4.135785427901488287e-01,7.089775611525536148e-01
2.019060438775844432e+03,-5.348443388938903809e-01,-3.155342826644852749e+01,-4.135785427901488287e-01,7.089775611525536148e-01
2.019060438775844432e+03,-5.348443388938903809e-01,-3.170069072743445560e+01,-4.135785427901488287e-01,7.089775611525536148e-01
2.019060438775844432e+03,-5.348443388938903809e-01,-3.148494609007320832e+01,-4.135785427901488287e-01,7.089775611525536148e-01
2.019060438775844432e+03,-5.348443388938903809e-01,-3.163111570579077636e+01,-4.135785427901488287e-01,7.089775611525536148e-01
2.019060438775844432e+03,-5.348443388938903809e-01,-3.125200579681068547e+01,-4.135785427901488287e-01,7.089775611525536148e-01
2.019060438775844432e+03,-5.348443388938903809e-01,-3.149982921622402898e+01,-4.135785427901488287e-01,7.089775611525536148e-01
2.019060641386683301e+03,-5.399762988090515137e-01,-3.132914448994385737e+01,-4.105695408388880252e-01,7.101742449256417400e-01
2.019060641386683301e+03,-5.399762988090515137e-01,-3.157725414720719925e+01,-4.105695408388880252e-01,7.101742449256417400e-01
2.019060641386683301e+03,-5.399762988090515137e-01,-3.154980981713057631e+01,-4.105695408388880252e-01,7.101742449256417400e-01
2.019060641386683301e+03,-5.399762988090515137e-01,-3.140237053710800552e+01,-4.105695408388880252e-01,7.101742449256417400e-01
2.019060641386683301e+03,-5.399762988090515137e-01,-3.135536029984802298e+01,-4.105695408388880252e-01,7.101742449256417400e-01
2.019060641386683301e+03,-5.399762988090515137e-01,-3.117052602170558018e+01,-4.105695408388880252e-01,7.101742449256417400e-01
2.019060641386683301e+03,-5.399762988090515137e-01,-3.128266348405374231e+01,-4.105695408388880252e-01,7.101742449256417400e-01
2.019060641386683301e+03,-5.399762988090515137e-01,-3.128782284273600567e+01,-4.105695408388880252e-01,7.101742449256417400e-01
2.019060641386683301e+03,-5.399762988090515137e-01,-3.123716292910930292e+01,-4.105695408388880252e-01,7.101742449256417400e-01
2.019061123652934384e+03,-5.522335767745971680e-01,-3.067463814006489287e+01,-4.033763078001773583e-01,7.129857815411814181e-01
2.019061123652934384e+03,-5.522335767745971680e-01,-3.093437142896548409e+01,-4.033763078001773583e-01,7.129857815411814181e-01
2.019061123652934384e+03,-5.522335767745971680e-01,-3.067342592614736674e+01,-4.033763078001773583e-01,7.129857815411814181e-01
2.019061123652934384e+03,-5.522335767745971680e-01,-3.112449806386879203e+01,-4.033763078001773583e-01,7.129857815411814181e-01
2.019061123652934384e+03,-5.522335767745971680e-01,-3.079790999113439653e+01,-4.033763078001773583e-01,7.129857815411814181e-01
2.019061123652934384e+03,-5.522335767745971680e-01,-3.072448779918371287e+01,-4.033763078001773583e-01,7.129857815411814181e-01
2.019061123652934384e+03,-5.522335767745971680e-01,-3.063433711932871972e+01,-4.033763078001773583e-01,7.129857815411814181e-01
2.019061123652934384e+03,-5.522335767745971680e-01,-3.040150545533050419e+01,-4.033763078001773583e-01,7.129857815411814181e-01
2.019061123652934384e+03,-5.522335767745971680e-01,-3.076918383355693720e+01,-4.033763078001773583e-01,7.129857815411814181e-01
2.019098785600601332e+03,-1.564860939979553223e+00,1.679993224095874638e+01,1.742715273463904813e-01,7.108499658191204107e-01
2.019098785600601332e+03,-1.564860939979553223e+00,1.699073585087199234e+01,1.742715273463904813e-01,7.108499658191204107e-01
2.019098785600601332e+03,-1.564860939979553223e+00,1.665873151052748824e+01,1.742715273463904813e-01,7.108499658191204107e-01
2.019098785600601332e+03,-1.564860939979553223e+00,1.691719579387241978e+01,1.742715273463904813e-01,7.108499658191204107e-01
2.019098785600601332e+03,-1.564860939979553223e+00,1.664561521310530523e+01,1.742715273463904813e-01,7.108499658191204107e-01
2.019098785600601332e+03,-1.564860939979553223e+00,1.658052722191542117e+01,1.742715273463904813e-01,7.108499658191204107e-01
2.019098785600601332e+03,-1.564860939979553223e+00,1.662671752912308420e+01,1.742715273463904813e-01,7.108499658191204107e-01
2.019098785600601332e+03,-1.564860939979553223e+00,1.699429303575020711e+01,1.742715273463904813e-01,7.108499658191204107e-01
2.019098785600601332e+03,-1.564860939979553223e+00,1.642251522912795636e+01,1.742715273463904813e-01,7.108499658191204107e-01
2.019098988211685082e+03,-1.570161700248718262e+00,1.694018123097196948e+01,1.768295054278931078e-01,7.097613247214120680e-01
2.019098988211685082e+03,-1.570161700248718262e+00,1.682823027912093039e+01,1.768295054278931078e-01,7.097613247214120680e-01
2.019098988211685082e+03,-1.570161700248718262e+00,1.699930776365585672e+01,1.768295054278931078e-01,7.097613247214120680e-01
2.019098988211685082e+03,-1.570161700248718262e+00,1.683323138668518837e+01,1.768295054278931078e-01,7.097613247214120680e-01
2.019098988211685082e+03,-1.570161700248718262e+00,1.699150090200773633e+01,1.768295054278931078e-01,7.097613247214120680e-01
2.019098988211685082e+03,-1.570161700248718262e+00,1.795473128211401459e+01,1.768295054278931078e-01,7.097613247214120680e-01
2.019098988211685082e+03,-1.570161700248718262e+00,1.716524751106905455e+01,1.768295054278931078e-01,7.097613247214120680e-01
2.019098988211685082e+03,-1.570161700248718262e+00,1.722762334568849241e+01,1.768295054278931078e-01,7.097613247214120680e-01
2.019098988211685082e+03,-1.570161700248718262e+00,1.716056204047967881e+01,1.768295054278931078e-01,7.097613247214120680e-01
2.019099470486861946e+03,-1.582764506340026855e+00,1.767339706074944772e+01,1.828819652572402088e-01,7.071391638499080479e-01
2.019099470486861946e+03,-1.582764506340026855e+00,1.753216175938385391e+01,1.828819652572402088e-01,7.071391638499080479e-01
2.019099470486861946e+03,-1.582764506340026855e+00,1.780235039517612705e+01,1.828819652572402088e-01,7.071391638499080479e-01
2.019099470486861946e+03,-1.582764506340026855e+00,1.744799714427929160e+01,1.828819652572402088e-01,7.071391638499080479e-01
2.019099470486861946e+03,-1.582764506340026855e+00,1.774862948096305715e+01,1.828819652572402088e-01,7.071391638499080479e-01
2.019099470486861946e+03,-1.582764506340026855e+00,1.792021529019662651e+01,1.828819652572402088e-01,7.071391638499080479e-01
2.019099470486861946e+03,-1.582764506340026855e+00,1.733714108065073489e+01,1.828819652572402088e-01,7.071391638499080479e-01
2.019099470486861946e+03,-1.582764506340026855e+00,1.746736725588607086e+01,1.828819652572402088e-01,7.071391638499080479e-01
2.019099470486861946e+03,-1.582764506340026855e+00,1.766304213281878077e+01,1.828819652572402088e-01,7.071391638499080479e-01
2.019099673101088229e+03,-1.588053107261657715e+00,1.787137961280759058e+01,1.854095467143020981e-01,7.060247425659306186e-01
2.019099673101088229e+03,-1.588053107261657715e+00,1.786049335434052665e+01,1.854095467143020981e-01,7.060247425659306186e-01
2.019099673101088229e+03,-1.588053107261657715e+00,1.800288133878556351e+01,1.854095467143020981e-01,7.060247425659306186e-01
2.019099673101088229e+03,-1.588053107261657715e+00,1.777954210081621866e+01,1.854095467143020981e-01,7.060247425659306186e-01
2.019099673101088229e+03,-1.588053107261657715e+00,1.797409842199041563e+01,1.854095467143020981e-01,7.060247425659306186e-01
2.019099673101088229e+03,-1.588053107261657715e+00,1.777397517584546449e+01,1.854095467143020981e-01,7.060247425659306186e-01
2.019099673101088229e+03,-1.588053107261657715e+00,1.780485459785280966e+01,1.854095467143020981e-01,7.060247425659306186e-01
2.019099673101088229e+03,-1.588053107261657715e+00,1.821761481840133712e+01,1.854095467143020981e-01,7.060247425659306186e-01
2.019099673101088229e+03,-1.588053107261657715e+00,1.814529828420556612e+01,1.854095467143020981e-01,7.060247425659306186e-01
2.019274208991363139e+03,-2.445491790771484375e+00,2.095207757210014421e+01,-3.304085855371368119e-01,7.134049682871166365e-01
2.019274208991363139e+03,-2.445491790771484375e+00,2.096559801691000757e+01,-3.304085855371368119e-01,7.134049682871166365e-01
2.019274208991363139e+03,-2.445491790771484375e+00,2.071675022708239311e+01,-3.304085855371368119e-01,7.134049682871166365e-01
2.019274208991363139e+03,-2.445491790771484375e+00,2.082614632798874865e+01,-3.304085855371368119e-01,7.134049682871166365e-01
2.019274208991363139e+03,-2.445491790771484375e+00,2.050029365910581447e+01,-3.304085855371368119e-01,7.134049682871166365e-01
2.019274208991363139e+03,-2.445491790771484375e+00,2.088820258148949449e+01,-3.304085855371368119e-01,7.134049682871166365e-01
2.019274208991363139e+03,-2.445491790771484375e+00,2.066935758963521863e+01,-3.304085855371368119e-01,7.134049682871166365e-01
2.019274208991363139e+03,-2.445491790771484375e+00,2.046547160576760760e+01,-3.304085855371368119e-01,7.134049682871166365e-01
2.019274208991363139e+03,-2.445491790771484375e+00,2.085343956662481446e+01,-3.304085855371368119e-01,7.134049682871166365e-01
2.019274691306563227e+03,-2.456783294677734375e+00,2.102187767014258313e+01,-3.250621568632853231e-01,7.171083410233096700e-01
2.019274691306563227e+03,-2.456783294677734375e+00,2.100128956070247455e+01,-3.250621568632853231e-01,7.171083410233096700e-01
2.019274691306563227e+03,-2.456783294677734375e+00,2.096320929450756054e+01,-3.250621568632853231e-01,7.171083410233096700e-01
2.019274691306563227e+03,-2.456783294677734375e+00,2.084918356927676442e+01,-3.250621568632853231e-01,7.171083410233096700e-01
2.019274691306563227e+03,-2.456783294677734375e+00,2.040927865049599887e+01,-3.250621568632853231e-01,7.171083410233096700e-01
2.019274691306563227e+03,-2.456783294677734375e+00,2.087375145820659483e+01,-3.250621568632853231e-01,7.171083410233096700e-01
2.019274691306563227e+03,-2.456783294677734375e+00,2.117260598748431022e+01,-3.250621568632853231e-01,7.171083410233096700e-01
2.019274691306563227e+03,-2.456783294677734375e+00,2.081264127713091483e+01,-3.250621568632853231e-01,7.171083410233096700e-01
2.019274691306563227e+03,-2.456783294677734375e+00,2.074536099052744476e+01,-3.250621568632853231e-01,7.171083410233096700e-01
2.019330835011873660e+03,2.417326688766479492e+00,2.275280924798579818e+01,5.672503941201173516e-01,7.165757243710888513e-01
2.019330835011873660e+03,2.417326688766479492e+00,2.281096625368176944e+01,5.672503941201173516e-01,7.165757243710888513e-01
